experiment,parameters,train_accuracy,val_accuracy,val_macro_f1,val_qwk,val_mae,test_accuracy,test_macro_f1,test_qwk,test_mae
e2,30738475,0.6857686980609419,0.6476997578692494,0.6477936522375837,0.7720124860121327,0.4539951573849879,0.626207729468599,0.6110788626541035,0.7684177611006879,0.47403381642512077
