experiment,parameters,train_accuracy,val_accuracy,val_macro_f1,val_qwk,val_mae,test_accuracy,test_macro_f1,test_qwk,test_mae
e4,32533600,nan,0.5811138014527845,0.5136241381375668,0.6313474610155938,0.6319612590799032,0.5954106280193237,0.5176803561089309,0.657453079010559,0.6008454106280193
