split,metric,value
val,accuracy,0.653753
val,macro_precision,0.695562
val,macro_recall,0.661594
val,macro_f1,0.676090
val,weighted_precision,0.664699
val,weighted_recall,0.653753
val,weighted_f1,0.657359
val,mae,0.405569
val,qwk,0.810177
test,accuracy,0.678744
test,macro_precision,0.688464
test,macro_recall,0.684484
test,macro_f1,0.684416
test,weighted_precision,0.676986
test,weighted_recall,0.678744
test,weighted_f1,0.674807
test,mae,0.371377
test,qwk,0.834912
